x,y,z,phi1,PHI,phi2,phase
2.0,3.0,3.0,-0.03803241580537766,-2.0050587292756177,-0.037026271984779806,1
2.0,3.0,4.0,-0.5773172778402758,0.645437120676179,-1.654461887104646,1
2.0,4.0,0.0,1.0386930284823446,3.0654778260051554,-0.2175202969137152,1
2.0,4.0,1.0,0.8034234441978829,1.380287983422225,-0.8024409437716725,1
2.0,4.0,2.0,0.44818496362083354,0.02518480156358972,0.19535219709766344,1
2.0,4.0,3.0,-1.546019567710933,0.04902034851788539,0.995996582490899,1
2.0,4.0,4.0,2.9022872155900834,1.9185416521704137,4.306364915023113,1
2.0,5.0,0.0,-1.534695125776099,1.7446412734413563,0.3666840114767035,1
2.0,5.0,1.0,4.3796058664353446,-1.616596570710303,-1.6794436843615521,1
2.0,5.0,2.0,-1.1987852908880443,-4.247791448619614,-1.051510043361522,1
2.0,5.0,3.0,-1.518265323107396,0.30078757295241526,0.6835119515543189,1
2.0,5.0,4.0,3.7523416784317725,1.9008476763721005,-1.1538073113248062,1
2.0,6.0,0.0,-1.796829342696716,0.9838383430130114,-2.6404664140412843,1
2.0,6.0,1.0,3.6629175317087075,2.358880241442574,-0.9383513042094096,1
2.0,6.0,2.0,-3.426269058181756,2.7077447483308266,-0.22907969050523577,1
2.0,6.0,3.0,2.4756326239469235,-3.188855317588734,-1.1987500459075457,1
2.0,6.0,4.0,0.010487399436366332,0.09396118752948411,-0.9001309429584873,1
2.0,7.0,0.0,1.2456998646949975,-2.1352408587651888,-0.284758970042587,1
2.0,7.0,1.0,0.24059126342379772,1.028877668117498,1.4232297561777791,1
2.0,7.0,2.0,-2.249284183675738,-3.0682283414712446,2.555353643797018,1
2.0,7.0,3.0,0.6646280239591833,-1.4969730731131072,3.102303951045046,1
2.0,7.0,4.0,0.23134926858571733,2.358594368127653,0.1350369628202179,1
2.0,8.0,0.0,4.121495849763974,3.510681684886409,-0.497928296958147,1
2.0,8.0,1.0,1.9431419019087108,1.290751899170295,2.7372631150646973,1
2.0,8.0,2.0,-1.929846921160209,1.3721029199968786,2.1168489736991756,1
2.0,8.0,3.0,-3.5174789728462286,-2.36651702533155,-4.078464355520201,1
2.0,8.0,4.0,-0.5388136688891153,1.4350845115919242,3.004714104192056,1
2.0,9.0,0.0,0.14818956083955037,3.2572310911425837,-2.7602029164297828,1
2.0,9.0,1.0,-3.4067648787103093,-0.11109539779323756,0.7681308978786145,1
2.0,9.0,2.0,-0.06538949618818622,-4.134884200079753,-0.17824007902557681,1
2.0,9.0,3.0,-2.6089390010097064,1.339345097660077,0.7331964921936965,1
2.0,9.0,4.0,-1.8797595726547105,-1.027733834673387,-2.118427043777903,1
3.0,0.0,0.0,-0.12535819454634375,1.9102846410024765,-1.9714520926710875,1
3.0,0.0,1.0,1.0080930310356888,-1.0605152367448816,-1.5857456645246883,1
3.0,0.0,2.0,-0.21406071990911565,-2.070484644838748,-1.107298610694364,1
3.0,0.0,3.0,-2.395755785177697,3.9294502658327786,0.07052710394345722,1
3.0,0.0,4.0,-1.3994510159851707,0.4279598214684439,-0.22465609938165926,1
3.0,1.0,0.0,-0.4419391990664452,1.2283334000868504,1.5150154200946102,1
3.0,1.0,1.0,-1.061002295221055,-1.15163648128936,-0.550103394303288,1
3.0,1.0,2.0,-4.60384232947117,-3.030382124397104,2.733748534889049,1
3.0,1.0,3.0,3.2899354270025674,-0.49807207911275664,1.1531139261115328,1
3.0,1.0,4.0,0.6225003090870722,6.157761616910475,2.2391498228691535,1
3.0,2.0,0.0,-0.25583518296153307,-1.9110808812008515,-3.212892640515145,1
3.0,2.0,1.0,0.4069272717344462,-1.5127014905686067,-2.8445074191953483,1
3.0,2.0,2.0,-1.2931457684850534,-2.1630960072287904,3.3742832701451295,1
3.0,2.0,3.0,1.763279513898901,-0.01594528263323475,2.9598882777800526,1
3.0,2.0,4.0,0.1547366152952366,-1.7225684026565273,3.0462481545393145,1
3.0,3.0,0.0,1.0778200873693173,-2.074492308652913,-0.3806773561672164,1
3.0,3.0,1.0,-1.7512365067695148,-2.7655994619286726,1.8523550950632828,1
3.0,3.0,2.0,3.818833280940261,-2.7971351476382824,1.1259384733811417,1
3.0,3.0,3.0,-1.3012851382436543,-0.9742507675293924,-1.1847878484777383,1
3.0,3.0,4.0,-1.727981539359632,0.09704325588965398,-1.6619002328220756,1
3.0,4.0,0.0,0.5409136515596776,-0.1004762188982739,-0.4778960937328195,1
3.0,4.0,1.0,-1.8151273240831958,-1.1535426611366655,1.510782451651512,1
3.0,4.0,2.0,1.0018343752487615,-1.955110489597102,0.19866461085845175,1
3.0,4.0,3.0,1.502774246743578,-3.3388105622427435,1.08672038475987,1
3.0,4.0,4.0,-1.3252475178916934,1.1411973371863187,-1.5265183130850337,1
3.0,5.0,0.0,-3.609764201329038,-3.2550848757663253,0.09616989332276399,1
3.0,5.0,1.0,0.5194450034429637,-1.8086332502088172,1.2771849175547478,1
3.0,5.0,2.0,-3.3230401245379197,-0.13215959729463314,-2.422032399524913,1
3.0,5.0,3.0,-1.3036722156043183,0.09479734263282803,-1.7208267305679048,1
3.0,5.0,4.0,-0.7691110884596507,2.012585618428881,-1.1537837390462975,1
3.0,6.0,0.0,1.6713842241302836,-2.259413709315236,1.0596083558305656,1
3.0,6.0,1.0,2.8831372413158007,-4.943289000254579,-1.5937905109409536,1
3.0,6.0,2.0,1.15414425436108,-0.4060907720859854,0.7422917467426177,1
3.0,6.0,3.0,-1.2079703734316412,0.17317957494579983,-0.31135447078415895,1
3.0,6.0,4.0,2.3355641233196147,0.5088416866024262,0.6752053241504044,1
3.0,7.0,0.0,-0.8237539322449348,-0.9752124481449871,-0.8651163756392418,1
3.0,7.0,1.0,0.7889042847565937,-0.8419689616405259,0.5795497137928257,1
3.0,7.0,2.0,4.150801597290877,1.7422494068633847,-0.6520470643356823,1
3.0,7.0,3.0,2.4024278443278897,-0.8161507460431028,-4.076249070355708,1
3.0,7.0,4.0,-2.016172621834808,-3.7415838420517114,-0.7030269680826173,1
3.0,8.0,0.0,0.0368367583791034,3.3528746245505654,0.6538547475283253,1
3.0,8.0,1.0,-0.4382010576177285,1.6588111623669783,-4.42227061801577,1
3.0,8.0,2.0,0.47122911621713187,1.5417303877739337,-2.957172491559683,1
3.0,8.0,3.0,2.287508086413858,0.6769928149888282,-0.8305758278016026,1
3.0,8.0,4.0,1.2655637322125697,4.541385715608792,0.3637325101169903,1
3.0,9.0,0.0,0.49644117260067216,-0.9187217990804882,-1.6996887389295836,1
3.0,9.0,1.0,1.6606716330884912,-1.7121676518177344,0.14313247443878493,1
3.0,9.0,2.0,-0.9553148935302334,0.9579596514927841,0.6673242105738969,1
3.0,9.0,3.0,2.075079888515799,-1.0200327977094943,-0.5397498705867425,1
3.0,9.0,4.0,-1.9575274315646147,-0.8885865201522227,0.7546009860897039,1
4.0,0.0,0.0,46.5139772332907,28.15566935164475,16.739211840211322,1
4.0,0.0,1.0,47.7112757176099,30.8268698064474,18.753591625116133,1
4.0,0.0,2.0,43.45242160179286,27.510690593377166,11.442559502191443,1
4.0,0.0,3.0,47.992088622978365,31.308731312708115,14.88883065817909,1
4.0,0.0,4.0,45.55993725263964,27.749021905403247,19.891503959233653,1
4.0,1.0,0.0,45.25844236395046,30.218789589209784,16.451533247797386,1
4.0,1.0,1.0,45.96201846347343,30.447768048558263,13.419051089109375,1
4.0,1.0,2.0,45.942936714271994,33.764048992950066,17.690840092309955,1
4.0,1.0,3.0,48.186373253278795,28.97756864713763,13.020790359482838,1
4.0,1.0,4.0,44.7484261598007,30.111449824577388,17.188383036941897,1
4.0,2.0,0.0,41.61507074057036,33.05910063892123,14.683984202842021,1
4.0,2.0,1.0,44.14623786010516,27.975791249479663,11.69028665626846,1
4.0,2.0,2.0,46.64634116792383,30.146635934376807,12.420078200517892,1
4.0,2.0,3.0,42.40984245587277,29.328430601419743,18.338043050578786,1
4.0,2.0,4.0,44.48081729727279,26.99371409376379,14.508513871828113,1
4.0,3.0,0.0,44.45455286050466,24.606226714116858,14.891410266964376,1
4.0,3.0,1.0,44.53813093958264,31.392412729626837,18.69791218989069,1
4.0,3.0,2.0,47.25313005909551,29.46222261889034,12.78694818251666,1
4.0,3.0,3.0,50.14671960649972,30.118436868028976,15.027858583825893,1
4.0,3.0,4.0,44.95174982577999,30.39616952153571,14.711279176152114,1
4.0,4.0,0.0,43.852675986239525,28.906282117519215,14.934493459568003,1
4.0,4.0,1.0,43.91315045773247,28.574308434645673,15.212860455383794,1
4.0,4.0,2.0,44.49004556515829,33.007985977165376,9.698060383213976,1
4.0,4.0,3.0,47.18301370384492,32.492170384995255,10.853219535183701,1
4.0,4.0,4.0,44.3146248118393,29.257118268008416,12.184976610564357,1
4.0,5.0,0.0,43.44436662481825,27.778848309068344,18.504540886847245,1
4.0,5.0,1.0,46.871356786294925,32.54311018998832,16.44334412808647,1
4.0,5.0,2.0,42.741896457565545,28.950959467440452,15.978749122455836,1
4.0,5.0,3.0,42.55574438221611,31.425996860344775,14.51934920368373,1
4.0,5.0,4.0,44.25035838490081,31.421919936406983,15.88852662297208,1
4.0,6.0,0.0,44.27806766836184,32.318659606728495,12.837873344800204,1
4.0,6.0,1.0,46.231871213888525,31.186202515936767,14.380907121372019,1
4.0,6.0,2.0,45.652266044484236,27.497772847229392,16.848054038413803,1
4.0,6.0,3.0,44.63019572711402,28.95455395896192,17.098018451673777,1
4.0,6.0,4.0,43.59131261891448,27.18307740727288,11.886741652952193,1
4.0,7.0,0.0,46.21201990269128,27.439141295007435,18.509588363968728,1
4.0,7.0,1.0,40.83614118423256,33.39291273658008,15.422034934405238,1
4.0,7.0,2.0,44.806573776259214,28.9101618263821,15.79827222870414,1
4.0,7.0,3.0,44.9247305951503,32.20660376403304,15.228455297324079,1
4.0,7.0,4.0,45.30060352292376,29.27277557557229,14.886108752557865,1
4.0,8.0,0.0,45.61560353778412,26.57966321468675,12.303629155788574,1
4.0,8.0,1.0,46.48652818804543,30.341730876255884,14.632033327294641,1
4.0,8.0,2.0,45.036867866130784,30.695163410723342,13.920480639381276,1
4.0,8.0,3.0,43.44339054919538,30.391690510195364,13.043254444769936,1
4.0,8.0,4.0,45.81650551142894,26.59483279152432,17.058311274651288,1
4.0,9.0,0.0,45.94519496482609,30.51205946862775,16.965381967891027,1
4.0,9.0,1.0,48.33094888892515,32.02874013003626,11.31825153733671,1
4.0,9.0,2.0,42.4408460665286,28.75036284460864,15.052182100421668,1
4.0,9.0,3.0,46.03531804093824,28.548512373693068,15.373533528954157,1
4.0,9.0,4.0,43.48923413529336,28.776964394016105,12.186677806303555,1
5.0,0.0,0.0,43.15353350777819,27.29663078876733,13.048253494045335,1
5.0,0.0,1.0,47.107283593215676,28.101202222336113,20.26476412967478,1
5.0,0.0,2.0,45.98663580176178,30.369672247389747,13.283284439637573,1
5.0,0.0,3.0,46.40061975881798,28.848724347524453,15.244019629290722,1
5.0,0.0,4.0,50.12016907653759,29.8078802005507,17.298546652571353,1
5.0,1.0,0.0,43.59364714974822,29.930023019006075,18.54160127127102,1
5.0,1.0,1.0,43.74606588442447,33.62489711599386,16.41550387091095,1
5.0,1.0,2.0,43.87506644821146,31.264815478111043,16.94510889925346,1
5.0,1.0,3.0,46.24361992443439,26.859550560219088,13.545725648350263,1
5.0,1.0,4.0,44.50496272889699,29.851133141799906,16.241344195101355,1
5.0,2.0,0.0,45.35540200186651,27.3293112825798,15.760395702011927,1
5.0,2.0,1.0,46.22117149056765,31.11958089586208,17.161561451109243,1
5.0,2.0,2.0,46.66784430909781,30.918360158456874,14.859668577082706,1
5.0,2.0,3.0,41.67807813296802,30.85923643826517,15.415375374326223,1
5.0,2.0,4.0,45.54315767439075,27.44650284835938,12.837886919183475,1
5.0,3.0,0.0,47.10630570666581,29.92088969228669,16.36300139474525,1
5.0,3.0,1.0,45.05663675226092,30.059512278991487,16.876567611951995,1
5.0,3.0,2.0,43.96791054356525,30.192241553881967,14.075449422589914,1
5.0,3.0,3.0,44.13100754513537,29.38165575306272,15.444267543267426,1
5.0,3.0,4.0,44.042502756673045,32.51151225114704,13.210785395560992,1
5.0,4.0,0.0,44.62625671167728,29.12053788345165,17.893955768707464,1
5.0,4.0,1.0,45.39310955302315,32.06368907893727,12.028879253926057,1
5.0,4.0,2.0,45.53410053173852,31.779261591246875,15.16456797855085,1
5.0,4.0,3.0,47.130960750130704,28.965423099799256,17.81869488037116,1
5.0,4.0,4.0,49.5977962472385,29.27432287912068,14.108994957198457,1
5.0,5.0,0.0,47.9067689542354,33.15914429146142,13.954279945693463,1
5.0,5.0,1.0,44.159626365808286,29.436430782278986,12.311098977931445,1
5.0,5.0,2.0,43.16269610703161,27.991718466495865,13.464404869791743,1
5.0,5.0,3.0,44.93063022522644,30.46842946507304,18.101000985628154,1
5.0,5.0,4.0,43.00329191852242,31.968644796953168,14.572022311548983,1
5.0,6.0,0.0,44.901072580695136,31.349638984333208,12.754555956875404,1
5.0,6.0,1.0,45.764819492368105,30.33290441642611,15.984902528016297,1
5.0,6.0,2.0,45.578337287815636,34.910600279821786,13.724520031497368,1
5.0,6.0,3.0,43.938006089996364,28.75371894715047,13.88904576167949,1
5.0,6.0,4.0,43.725225745386965,32.3780330622151,17.84100849597971,1
5.0,7.0,0.0,43.85850741250105,28.335288853791543,15.942831112772808,1
5.0,7.0,1.0,43.89555391143806,31.26586363551102,15.405846041702599,1
5.0,7.0,2.0,41.968511770005534,33.09501040266012,18.591755346191043,1
5.0,7.0,3.0,43.77442261903123,29.224596880128033,15.57173078144981,1
5.0,7.0,4.0,45.66891357997405,31.317088545345662,19.020409077532697,1
5.0,8.0,0.0,44.6461055450119,28.403405510923093,12.241361543970946,1
5.0,8.0,1.0,43.53813992011616,29.933746054252406,18.589115727035576,1
5.0,8.0,2.0,43.964777401927655,30.447575903277798,14.967154207854495,1
5.0,8.0,3.0,47.37678654689617,35.05386485174724,13.938262454159359,1
5.0,8.0,4.0,44.021121114963556,32.08832175413814,16.363782979252623,1
5.0,9.0,0.0,48.69341465147207,31.16785637065193,14.28141581842588,1
5.0,9.0,1.0,46.18130966138462,32.217407161165816,16.64096436239473,1
5.0,9.0,2.0,46.014548062214594,32.133349379178306,17.338591180891346,1
5.0,9.0,3.0,47.764317982075056,31.297419775179286,14.665763839366292,1
5.0,9.0,4.0,45.293427372866645,32.41301793301671,13.366128658025527,1
6.0,0.0,0.0,45.7373466177458,29.213322375345278,15.057489645869635,1
6.0,0.0,1.0,47.556903725214596,30.382198136039808,15.092873096312298,1
6.0,0.0,2.0,42.280287718040164,31.492507132054442,16.29096836228215,1
6.0,0.0,3.0,49.32650944661092,29.384443530094,15.438300655327877,1
6.0,0.0,4.0,45.49876736742151,33.15490655952695,14.809408935226095,1
6.0,1.0,0.0,45.55804305154068,31.21579301943308,15.373218246312716,1
6.0,1.0,1.0,44.10713277089894,30.388179985796615,17.147263499719543,1
6.0,1.0,2.0,42.94696940117788,30.265939348293752,13.599758370121654,1
6.0,1.0,3.0,47.390093257849685,26.953626190432452,13.882156305456823,1
6.0,1.0,4.0,45.75442375012904,33.13104805846868,14.868499477854025,1
6.0,2.0,0.0,43.889600946613605,33.76231413888118,12.103972199167512,1
6.0,2.0,1.0,40.60238808675984,30.880028900106666,13.995891551294777,1
6.0,2.0,2.0,42.957534365738574,31.416712894598707,15.487601427542398,1
6.0,2.0,3.0,43.871842738526546,27.43939120265821,16.74491465656029,1
6.0,2.0,4.0,46.30040235591732,29.801648272441234,18.69327399209533,1
6.0,3.0,0.0,42.85983046734769,26.94894965815052,13.616183860237511,1
6.0,3.0,1.0,44.90882796728901,30.486678898645383,14.51752788428734,1
6.0,3.0,2.0,45.70411079302859,27.496921151619112,17.887529208146518,1
6.0,3.0,3.0,44.835697643214864,32.23459166317625,15.685450692755408,1
6.0,3.0,4.0,45.913506438307564,31.13953456046441,15.89541712003463,1
6.0,4.0,0.0,46.285445519735084,32.658305060264865,15.39304233940294,1
6.0,4.0,1.0,46.418007515177024,29.820528611425548,17.880234430898945,1
6.0,4.0,2.0,43.64721539588146,33.601880865821634,14.919684098711313,1
6.0,4.0,3.0,42.138449795763904,30.256208829821578,13.637896685050238,1
6.0,4.0,4.0,46.681287097977446,28.69475204139522,14.10763313357044,1
6.0,5.0,0.0,41.22091853810894,29.095387361501846,10.152241346742088,1
6.0,5.0,1.0,41.832194353028555,31.520829312288594,16.571600317301666,1
6.0,5.0,2.0,45.850915123569926,28.066047713741575,14.904577287716041,1
6.0,5.0,3.0,44.99279492181886,27.683270621614916,18.0067966035343,1
6.0,5.0,4.0,46.75472458115134,29.558071652340672,15.053771677989062,1
6.0,6.0,0.0,45.4167656158951,25.91653026315142,14.505645234958806,1
6.0,6.0,1.0,43.6360315040044,27.996759980210168,14.43779941422809,1
6.0,6.0,2.0,48.59537305369904,31.28168572253402,13.857642020434406,1
6.0,6.0,3.0,46.145165562712315,32.798710873172006,16.849267365825536,1
6.0,6.0,4.0,45.11926073984035,28.706126444588854,16.39644662722718,1
6.0,7.0,0.0,45.786970770843496,31.790386440055464,16.27034360336394,1
6.0,7.0,1.0,47.09910543063867,28.929529576878863,17.63478813126865,1
6.0,7.0,2.0,45.3951992093848,34.15052174525053,13.621624363820864,1
6.0,7.0,3.0,48.471927606330496,30.395821566925296,13.697163992771102,1
6.0,7.0,4.0,44.03222833189135,29.35930538361136,15.848331892803833,1
6.0,8.0,0.0,46.045670976071,28.85259999212284,14.951290815478034,1
6.0,8.0,1.0,49.28454071722373,33.455086340201426,15.872647339348065,1
6.0,8.0,2.0,45.0760069563364,30.24006265343652,16.227035945460834,1
6.0,8.0,3.0,42.95441486960319,29.48524692515331,11.662831852244821,1
6.0,8.0,4.0,45.798446245210556,31.29439187940548,14.033627075401252,1
6.0,9.0,0.0,48.14797352658007,27.548468673995316,12.07125023958036,1
6.0,9.0,1.0,45.44890363711994,32.09419660522431,18.36785538291574,1
